endTime,artistName,trackName,msPlayed
2021-07-04 00:44,Foreigner,Double Vision,3041
2021-07-04 00:47,ayokay,Kings of Summer,222644
2021-07-04 00:50,Mike Sherm,Asshole,160713
2021-07-04 00:58,Owl City,Good Time,202736
2021-07-04 01:01,Van Halen,Summer Nights,173610
2021-07-04 02:33,Skrillex,Bangarang (feat. Sirah),6528
2021-07-04 02:33,Van Halen,Summer Nights,86850
2021-07-04 02:33,MKTO,Classic,1642
2021-07-04 02:35,Sickick,Gomd,130664
2021-07-04 02:38,Dominic Fike,3 Nights,177666
2021-07-04 02:42,Hayden James,Favours,234743
2021-07-04 02:45,Journey,Any Way You Want It,201693
2021-07-04 02:49,NGHTMRE,GUD VIBRATIONS,224210
2021-07-04 02:52,Two Door Cinema Club,What You Know,191706
2021-07-04 02:56,Kanye West,I Wonder,243440
2021-07-04 02:59,Alok,Hear Me Now (feat. Zeeba),194840
2021-07-04 03:07,Jack Ü,Where Are Ü Now (with Justin Bieber),169598
2021-07-04 03:08,Jack Ü,To Ü (feat. AlunaGeorge),45000
2021-07-04 06:12,Mike Sherm,Asshole,121440
2021-07-04 06:18,Flume,Take a Chance (feat Little Dragon),328630
2021-07-04 06:21,MAX,Love Me Less (feat. Quinn XCII),177669
2021-07-04 06:24,Dirty South,City Of Dreams - Radio Edit,226866
2021-07-04 06:29,Jack Ü,Where Are Ü Now (with Justin Bieber),250285
2021-07-04 06:32,King Harvest,Dancing in the Moonlight,181133
2021-07-04 06:36,Foreigner,Urgent,271200
2021-07-04 06:39,Alok,Hear Me Now (feat. Zeeba),194840
2021-07-04 06:43,AJR,Sober Up (feat. Rivers Cuomo),218763
2021-07-04 06:47,Zedd,Beautiful Now,218293
2021-07-04 06:50,Russ,3:15 (Breathe),184000
2021-07-04 06:53,Two Door Cinema Club,What You Know,191706
2021-07-04 06:57,MAGIC!,Rude,224840
2021-07-04 07:02,Troye Sivan,YOUTH,185194
2021-07-04 07:06,Van Halen,Jump,239560
2021-07-04 07:09,Childish Gambino,Bonfire,192946
2021-07-04 07:13,Queen,Under Pressure - Remastered 2011,248440
2021-07-04 07:19,Dropout,Slowly - Two Friends Remix,185917
2021-07-04 07:21,Avicii,Waiting For Love,3761
2021-07-04 07:21,NGHTMRE,GUD VIBRATIONS,114781
2021-07-04 07:24,Foreigner,Double Vision,187570
2021-07-04 07:24,Karmin,Brokenhearted,32167
2021-07-04 07:24,Zedd,Clarity,7569
2021-07-04 07:28,AC Slater,Giant Mouse,1137
2021-07-04 07:28,Louis The Child,Go,1996
2021-07-04 07:28,Kanye West,Stronger,1025
2021-07-04 07:28,Chuck Berry,Johnny B. Goode,1578
2021-07-04 07:28,BETWEEN FRIENDS,affection,235225
2021-07-04 07:28,Jack Ü,To Ü (feat. AlunaGeorge),1578
2021-07-04 07:29,Whethan,When I'm Down,1880
2021-07-04 07:29,Journey,Any Way You Want It,1904
2021-07-04 07:32,X Ambassadors,Unsteady - Justin Caruso Remix,1602
2021-07-04 07:32,AC/DC,Highway to Hell,180767
2021-07-04 07:37,MKTO,Classic,175426
2021-07-04 07:43,ODESZA,Late Night,79045
2021-07-04 07:46,Kygo,It Ain’t Me (with Selena Gomez),220780
2021-07-04 07:49,Sickick,Gomd,130664
2021-07-04 07:49,Lil Nas X,MONTERO (Call Me By Your Name),10738
2021-07-04 07:52,Dua Lipa,We're Good,165506
2021-07-04 07:52,Glass Animals,Heat Waves,3800
2021-07-04 07:55,24kGoldn,VALENTINO,179133
2021-07-04 07:57,Saba,Photosynthesis,162489
2021-07-04 21:05,Saba,Photosynthesis,39063
2021-07-04 21:09,Dropout,Slowly - Two Friends Remix,185917
2021-07-04 21:12,Russ,3:15 (Breathe),184000
2021-07-04 21:14,Jedi Mind Tricks,Design in Malice,148210
2021-07-04 21:19,Toots & The Maytals,Pressure Drop,174960
2021-07-04 21:22,Kid Cudi,Show Out (with Skepta & Pop Smoke),174960
2021-07-04 21:25,THE SCOTTS,THE SCOTTS,165977
2021-07-04 21:27,Ski Mask The Slump God,BUKKAKE,29839
2021-07-04 21:27,Fatboibari,Goku,103931
2021-07-04 21:27,Eminem,Greatest,1880
2021-07-04 21:27,Jasiah,Destructo Disc,1950
2021-07-04 21:29,Rizzle Kicks,Down With The Trumpets,122253
2021-07-04 21:31,Childish Gambino,Bonfire,66339
2021-07-04 21:32,Miley Cyrus,Party In The U.S.A.,82964
2021-07-04 21:37,Journey,Stone in Love,265560
2021-07-04 22:30,A$AP Rocky,Babushka Boi,2858
2021-07-04 22:30,Foreigner,Double Vision,210025
2021-07-04 22:34,Zedd,Beautiful Now,218293
2021-07-04 22:38,Jack Ü,To Ü (feat. AlunaGeorge),237000
2021-07-04 22:43,Van Halen,Summer Nights,305040
2021-07-04 22:46,Karmin,Brokenhearted,227146
2021-07-04 22:50,ayokay,Kings of Summer,222644
2021-07-04 22:53,Dropout,Slowly - Two Friends Remix,185917
2021-07-04 22:58,Journey,Stone in Love,265560
2021-07-04 23:00,Mike Sherm,Asshole,160713
2021-07-04 23:04,Nelly Furtado,Promiscuous,242293
2021-07-04 23:08,ODESZA,Late Night,228154
2021-07-04 23:14,Flume,Take a Chance (feat Little Dragon),328630
2021-07-04 23:18,Tourist,We Stayed Up All Night,265758
2021-07-04 23:21,Jon Bellion,Overwhelming,172751
2021-07-04 23:24,Tai Verdes,Stuck In The Middle,196000
2021-07-04 23:27,AG Club,Brass,151379
2021-07-04 23:31,Kanye West,I Wonder,243440
2021-07-04 23:34,Whethan,When I'm Down,164680
2021-07-04 23:38,The Backseat Lovers,Kilby Girl,282205
2021-07-04 23:42,Flume,Rushing Back,231663
2021-07-04 23:43,Foreigner,Urgent,6016
2021-07-04 23:43,King Harvest,Dancing in the Moonlight,66495
2021-07-04 23:44,Flume,Rushing Back,5034
2021-07-04 23:45,Kanye West,Champions,61845
2021-07-04 23:45,Papa Roach,Last Resort,2688
2021-07-04 23:45,Sum 41,The Hell Song,2730
2021-07-05 00:26,Linkin Park,Bleed It Out,94037
2021-07-05 00:26,Trapt,Headstrong,2832
2021-07-05 00:26,Trick Daddy,Let's Go (feat. Big D & Twista),1787
2021-07-05 00:27,DaBaby,Itch,7616
2021-07-05 00:27,Sammy Adams,All Night Longer,2972
2021-07-05 00:54,COIN,Run,147122
2021-07-05 00:55,KYLE,Endless Summer Symphony,6933
2021-07-05 00:58,Saint Motel,Cold Cold Man,230773
2021-07-05 01:01,A$AP Rocky,Sundress,158205
2021-07-05 01:04,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333
2021-07-05 01:08,Kanye West,Flashing Lights,237506
2021-07-05 01:12,Bryce Vine,Take Me Home,230560
2021-07-05 01:16,Shwayze,Love Is Overrated,210773
2021-07-05 01:19,Circa Waves,T-Shirt Weather,192120
2021-07-05 01:22,Wiz Khalifa,No Sleep,191320
2021-07-05 01:26,Kid Quill,Kids in the Summer,240240
2021-07-05 01:30,fun.,We Are Young (feat. Janelle Monáe),250626
2021-07-05 01:34,Aer,Floats My Boat,206160
2021-07-05 01:37,Bazzi,Young & Alive,160465
2021-07-05 01:40,Bryce Vine,Nowhere Man,208266
2021-07-05 01:44,Bryce Vine,Sour Patch Kids,252546
2021-07-05 04:42,Social House,Magic In The Hamptons (feat. Lil Yachty),164640
2021-07-05 04:46,COIN,Run,206466
2021-07-05 04:48,Mac Miller,Don't Mind If I Do,138287
2021-07-05 04:52,Khalid,Young Dumb & Broke,202546
2021-07-05 04:56,Surfaces,Palm Trees,260000
2021-07-05 04:59,Lil Uzi Vert,Paradise,172703
2021-07-05 05:02,Bryce Vine,Guilty Pleasure,204413
2021-07-05 05:07,Milky Chance,Flashed Junk Mind,262000
2021-07-05 05:10,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),229746
2021-07-05 05:12,Bryce Vine,Where the Wild Things Are,73943
2021-07-05 05:13,Bryce Vine,My Holiday,4693
2021-07-05 05:13,Mac Miller,Knock Knock,59477
2021-07-05 05:15,Matty Wood$,Sunday,160565
2021-07-05 05:19,Kid Cudi,Up Up & Away,227346
2021-07-05 05:23,Surfaces,Heaven Falls / Fall on Me,240597
2021-07-05 05:26,Bryce Vine,La La Land - Acoustic,137195
2021-07-05 05:30,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2021-07-05 05:34,Bryce Vine,Sunflower Seeds,228610
2021-07-05 05:37,Bad Suns,Daft Pretty Boys,187013
2021-07-05 05:41,Neon Trees,Nights,215888
2021-07-05 05:44,COIN,Crash My Car,188306
2021-07-05 05:47,Surfaces,Where The Light Is,181538
2021-07-05 05:50,Dominic Fike,Phone Numbers,146826
2021-07-05 05:53,Dirty Heads,My Sweet Summer,202632
2021-07-05 05:56,Kanye West,Waves,181573
2021-07-05 06:00,Khalid,American Teen,250746
2021-07-05 06:03,Mac Miller,Get Em Up,186238
2021-07-05 06:07,Mac Miller,The Spins,2346
2021-07-05 06:07,Bryce Vine,San Junipero,21775
2021-07-05 06:11,Jaychef,When I'm Gone,220487
2021-07-05 06:15,Miguel,Sky Walker (feat. Travis Scott),259333
2021-07-05 06:18,Lil Yachty,Forever Young,177720
2021-07-05 06:20,Empire of the Sun,Alive,65746
2021-07-05 06:29,Khalid,8TEEN,199758
2021-07-05 06:32,Kygo,It Ain’t Me (with Selena Gomez),162748
2021-07-05 06:33,Sickick,Gomd,101355
2021-07-05 06:37,Lil Nas X,MONTERO (Call Me By Your Name),137875
2021-07-05 06:40,Dua Lipa,We're Good,165506
2021-07-05 06:44,Glass Animals,Heat Waves,238805
2021-07-05 07:58,Glass Animals,Heat Waves,45748
2021-07-05 08:01,24kGoldn,VALENTINO,179133
2021-07-05 08:04,Saba,Photosynthesis,201732
2021-07-05 08:07,Ravyn Lenae,Sticky,196754
2021-07-05 08:10,Dropout,Slowly - Two Friends Remix,185917
2021-07-05 08:13,Russ,3:15 (Breathe),184000
2021-07-05 08:17,Jedi Mind Tricks,Design in Malice,218293
2021-07-05 08:20,Toots & The Maytals,Pressure Drop,174960
2021-07-05 08:23,Kid Cudi,Show Out (with Skepta & Pop Smoke),174960
2021-07-05 08:26,THE SCOTTS,THE SCOTTS,165977
2021-07-05 08:27,Fatboibari,Goku,103931
2021-07-05 08:29,Ski Mask The Slump God,BUKKAKE,121066
2021-07-05 08:32,Jasiah,Destructo Disc,151339
2021-07-05 08:36,Eminem,Greatest,226937
2021-07-05 08:39,Rizzle Kicks,Down With The Trumpets,186851
2021-07-05 08:42,ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),197131
2021-07-05 08:46,Lil Baby,The Bigger Picture,252728
2021-07-05 08:51,J. Cole,G.O.M.D.,301133
2021-07-05 08:56,Toots & The Maytals,Louie Louie,280212
2021-07-05 08:56,24kGoldn,VALENTINO,147324
2021-07-05 08:56,Dropout,Slowly - Two Friends Remix,1718
2021-07-05 08:56,Ravyn Lenae,Sticky,1532
2021-07-05 08:56,Saba,Photosynthesis,1300
2021-07-05 08:59,Russ,3:15 (Breathe),184000
2021-07-05 09:03,Ski Mask The Slump God,BUKKAKE,1462
2021-07-05 09:03,Kid Cudi,Show Out (with Skepta & Pop Smoke),8034
2021-07-05 09:03,THE SCOTTS,THE SCOTTS,1230
2021-07-05 09:03,Fatboibari,Goku,1764
2021-07-05 09:03,Lil Baby,The Bigger Picture,2368
2021-07-05 09:03,Toots & The Maytals,Pressure Drop,1114
2021-07-05 09:03,ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),1369
2021-07-05 09:03,Jedi Mind Tricks,Design in Malice,197886
2021-07-05 09:03,Eminem,Greatest,1044
2021-07-05 09:03,Rizzle Kicks,Down With The Trumpets,1950
2021-07-05 09:03,Jasiah,Destructo Disc,1671
2021-07-05 09:06,ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),197131
2021-07-05 20:24,Lil Baby,The Bigger Picture,78755
2021-07-05 20:28,Kygo,It Ain’t Me (with Selena Gomez),220780
2021-07-05 20:30,Sickick,Gomd,130664
2021-07-05 20:32,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),10518
2021-07-05 20:32,Bryce Vine,Where the Wild Things Are,4667
2021-07-05 20:32,Lil Nas X,MONTERO (Call Me By Your Name),101992
2021-07-05 20:37,Trevor Hall,Green Mountain State,274632
2021-07-05 20:42,Fantan Mojah,Rasta Got Soul,265082
2021-07-05 20:45,Omar Apollo,Hit Me Up,160000
2021-07-05 20:48,Protoje,Who Knows,208466
2021-07-05 20:52,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),220319
2021-07-05 20:56,Hippo Campus,Buttercup,226610
2021-07-05 20:59,Rainbow Kitten Surprise,All That and More (Sailboat),171025
2021-07-05 21:01,Frank Sinatra,Fly Me To The Moon,147146
2021-07-05 21:05,Alphaville,Forever Young,226706
2021-07-05 21:42,Jacob Collier,All Night Long (feat. Take 6),360989
2021-07-05 21:45,X Ambassadors,Unsteady - Justin Caruso Remix,182320
2021-07-05 21:47,Removebeforeflight,School Globes,117394
2021-07-05 21:50,Action Bronson,Galactic Love,146631
2021-07-05 21:53,AJR,Sober Up (feat. Rivers Cuomo),218763
2021-07-05 21:57,Foreigner,Double Vision,224533
2021-07-05 22:00,MKTO,Classic,175426
2021-07-05 22:04,Kygo,It Ain’t Me (with Selena Gomez),220780
2021-07-05 22:08,Nelly Furtado,Promiscuous,242293
2021-07-05 22:12,Quinn XCII,FFYL,226500
2021-07-05 22:16,Kanye West,I Wonder,243440
2021-07-05 22:19,AC/DC,Highway to Hell,208400
2021-07-05 22:24,Tourist,We Stayed Up All Night,265758
2021-07-05 22:27,Lost Kings,When We Were Young,193911
2021-07-05 22:31,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),263773
2021-07-05 22:35,RUNAGROUND,Chase You Down,228780
2021-07-05 22:39,Dua Lipa,New Rules - Alison Wonderland Remix,263403
2021-07-05 22:42,Louis The Child,Slow Down Love,157891
2021-07-05 22:45,Whethan,When I'm Down,164680
2021-07-05 22:49,That Poppy,Lowlife,205693
2021-07-05 23:01,Zedd,Beautiful Now,218293
2021-07-05 23:05,Quinn XCII,Another Day in Paradise,255000
2021-07-05 23:08,Jon Bellion,Overwhelming,172751
2021-07-05 23:13,Foreigner,Urgent,271200
2021-07-05 23:16,Dominic Fike,3 Nights,177666
2021-07-05 23:19,Dropout,Slowly - Two Friends Remix,185917
2021-07-05 23:23,BETWEEN FRIENDS,affection,235225
2021-07-05 23:27,Flume,Rushing Back,231663
2021-07-05 23:28,AG Club,Brass,98529
2021-07-05 23:53,Zeds Dead,Frontlines,214733
2021-07-05 23:56,Galantis,No Money,189126
2021-07-06 00:53,Hermitude,The Buzz (feat. Mataya & Young Tapz),16615
2021-07-06 00:56,Quinn XCII,FFYL,226500
2021-07-06 01:01,Quinn XCII,Another Day in Paradise,255000
2021-07-06 02:14,MAX,Love Me Less (feat. Quinn XCII),177669
2021-07-06 02:17,Sonny Cleveland,Move On,174090
2021-07-06 03:02,Bread,Everything I Own,187000
2021-07-06 03:05,Bread,Make It with You,192200
2021-07-06 03:09,Bread,Guitar Man,226213
2021-07-06 03:11,Bread,If,155773
2021-07-06 03:14,Bread,Baby I'm-a Want You,150707
2021-07-06 03:17,Bread,Lost Without Your Love,176893
2021-07-06 03:21,Bread,Aubrey,219493
2021-07-06 03:24,Bread,Diary,189427
2021-07-06 03:28,Bread,Come Again,242933
2021-07-06 03:31,Bread,Today's the First Day,205840
2021-07-06 03:33,That Poppy,Lowlife,25294
2021-07-06 03:35,Bread,Make It by Yourself,230400
2021-07-06 03:38,Bread,It Don't Matter to Me,163347
2021-07-06 03:41,Bread,What a Change,219773
2021-07-06 03:45,Bread,The Chosen One,12133
2021-07-06 03:45,Bread,The Chosen One,16102
2021-07-06 03:45,Bread,Games of Magic,190200
2021-07-06 03:50,Michael Jackson,Billie Jean,288136
2021-07-06 03:50,Michael Jackson,Smooth Criminal - 2012 Remaster,3784
2021-07-06 03:54,Michael Jackson,Beat It,250752
2021-07-06 03:54,Spotify,It's Monday,1718
2021-07-06 03:57,The Beatles,Help! - Remastered 2009,137276
2021-07-06 04:04,Bahamas,Lost In The Light,236720
2021-07-06 04:08,Removebeforeflight,School Globes,3157
2021-07-06 04:08,Firewoodisland,Storm,200060
2021-07-06 04:29,Snacks Daily,🎨 “TikTooooook” — TikTok’s tripling. LegalZoom’s piggyback IPO. Exxon’s Greenpeace.,1043846
2021-07-06 04:35,The Beatles,Hey Jude - Remastered 2009,392347
2021-07-06 04:37,The Beatles,Eleanor Rigby - Remastered 2009,126533
2021-07-06 04:39,Bella Poarch,Build a Bitch,122772
2021-07-06 04:45,The Daily,The Debate Over Critical Race Theory,35387
2021-07-06 04:45,Glass Animals,The Other Side Of Paradise,320654
2021-07-06 04:48,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530
2021-07-06 04:50,Russ,STATUS,130313
2021-07-06 04:53,The Beatles,I Saw Her Standing There - Remastered 2009,173946
2021-07-06 04:56,Kevin Abstract,Peach,176732
2021-07-06 05:18,The Journal.,The Quest to Find a Lost Purple Heart,1329272
2021-07-06 05:44,The Journal.,"To The Moon, Part 1: 'How Much Do Islands Cost?'",1549891
2021-07-06 06:18,The Journal.,"To The Moon, Part 2: 'The Birth of the Yolo'",1603383
2021-07-06 06:43,The Journal.,"To The Moon, Part 3: A People's History of Investing",1508173
2021-07-07 00:02,The Journal.,"To The Moon, Part 4: Diamond Hands",1576788
2021-07-07 03:05,The Journal.,"To The Moon, Part 5: The Comedown",2022285
2021-07-07 03:52,Kardinal Offishall,Dangerous,246053
2021-07-07 03:57,Kid Cudi,Rose Golden,277813
2021-07-07 03:59,Frank Ocean,In My Room,133680
2021-07-07 04:25,Kid Cudi,Tequila Shots,108061
2021-07-07 07:00,Lil Baby,The Bigger Picture,174049
2021-07-07 07:05,J. Cole,G.O.M.D.,301133
2021-07-07 07:11,Toots & The Maytals,Louie Louie,345960
2021-07-07 07:14,Damian Marley,Medication,222466
2021-07-07 07:20,Mac Miller,Red Dot Music,367930
2021-07-07 07:23,Vulfpeck,Back Pocket,181259
2021-07-07 07:26,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530
2021-07-07 07:30,Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,224960
2021-07-07 07:33,Backstreet Boys,I Want It That Way,213306
2021-07-07 07:37,Bill Withers,Lovely Day,255066
2021-07-07 07:41,Jack Johnson,Upside Down,208653
2021-07-07 07:44,Matt and Kim,Daylight,171333
2021-07-07 07:45,The Ezra Klein Show,Best of: What ‘Drained-Pool’ Politics Costs America,924422
2021-07-07 07:48,Fleetwood Mac,Dreams - 2004 Remaster,257800
2021-07-07 07:52,Grouplove,Tongue Tied,218013
2021-07-07 07:55,The O'Jays,Love Train,178400
2021-07-07 07:59,fun.,Some Nights,277040
2021-07-07 08:03,Glass Animals,Black Mambo,248920
2021-07-07 08:07,Tai Verdes,Stuck In The Middle,196000
2021-07-08 00:04,Eminem,The Monster,250188
2021-07-08 00:08,Maroon 5,She Will Be Loved,257133
2021-07-08 00:11,Sublime,Santeria,182746
2021-07-08 00:15,The Weeknd,Starboy,230453
2021-07-08 00:18,John Mayer,Who Says,175480
2021-07-08 00:22,Ghetts,"10,000 Tears (feat. Ed Sheeran)",274400
2021-07-08 00:26,Lil Dicky,Molly (feat. Brendon Urie of Panic at the Disco),244339
2021-07-08 00:30,Arctic Monkeys,Crying Lightning,224826
2021-07-08 00:33,The Temptations,Ain't Too Proud To Beg,156173
2021-07-08 00:37,John Mayer,Gravity,245826
2021-07-08 00:40,Bryce Vine,Where the Wild Things Are,187986
2021-07-08 00:44,Wiz Khalifa,The Thrill,234333
2021-07-08 00:48,Childish Gambino,3005,234215
2021-07-08 00:53,The Backseat Lovers,Out of Tune,307478
2021-07-08 00:54,Whitesand,Eternity,58014
2021-07-08 00:54,Childish Gambino,3005,30049
2021-07-08 02:29,The Backseat Lovers,Out of Tune,105619
2021-07-08 02:35,GRiZ,Griztronics,5427
2021-07-08 02:35,Whitesand,Eternity,340671
2021-07-08 02:40,Disclosure,Douha (Mali Mali),294600
2021-07-08 02:45,Jim Rovers,Play That Funky Music White Boy,281293
2021-07-08 02:49,Gorillaz,Feel Good Inc.,222640
2021-07-08 02:52,Vicetone,Nevada,208562
2021-07-08 02:56,The Lumineers,Sleep On The Floor,211851
2021-07-08 02:59,Hozier,Angel of Small Death and the Codeine Scene,219213
2021-07-08 03:02,Piple,The Heist,156340
2021-07-08 03:04,Joytastic Sarah,Put Your Head on My Shoulder,161495
2021-07-08 03:07,Loφ'dog,Because You Are You,180933
2021-07-08 03:09,Lofi Fruits Music,Ain't No Sunshine,107560
2021-07-08 03:11,Lofi Fruits Music,Can't Help Falling in Love,100063
2021-07-08 03:14,Kendall Miles,Dream Sequence,196901
2021-07-08 03:17,Louis The Child,Big Love (with EARTHGANG & MNDR),167480
2021-07-08 03:19,Daniel Caesar,A Cappella,88916
2021-07-08 03:20,Cosmo Sheldrake,Birthday Suit,80407
2021-07-08 03:23,Spencer Barnett,Slow It Down,207531
2021-07-08 03:28,Trevor Hall,Green Mountain State,274632
2021-07-08 03:33,Arms,Ooh La La,286571
2021-07-08 03:36,Bermuda Triangle,Suzanne,177705
2021-07-08 03:39,Simon & Garfunkel,Cecilia,174827
2021-07-08 03:41,Yusuf / Cat Stevens,"If You Want To Sing Out, Sing Out",165133
2021-07-08 03:45,Andrew Bird,Sisyphus,247493
2021-07-08 03:47,Engelwood,Crystal Dolphin,114660
2021-07-08 03:51,Incubus,Drive,232960
2021-07-08 03:55,The Doobie Brothers,It Keeps You Runnin',257080
2021-07-08 03:58,Supertramp,Breakfast In America - 2010 Remastered,159347
2021-07-08 04:00,St Germain,Rose rouge,88713
2021-07-08 04:03,Alex J. Price,Work of Art,190422
2021-07-08 04:06,dreambody,we all believe,170400
2021-07-08 04:08,Gabriel,for now,139480
2021-07-08 04:11,anatu,invitations,156585
2021-07-08 04:13,Zubi,cry another day,163107
2021-07-08 04:14,Zubi,gentil,39974
2021-07-08 04:17,OneRepublic,Run,169011
2021-07-08 04:21,OneRepublic,Counting Stars,257840
2021-07-08 04:24,Timbaland,Apologize,185013
2021-07-08 04:28,OneRepublic,I Lived,234547
2021-07-08 04:31,OneRepublic,Better Days,144530
2021-07-08 04:34,Kygo,Lose Somebody,199549
2021-07-08 04:36,OneRepublic,Wanted,136248
2021-07-08 04:40,OneRepublic,Secrets,224693
2021-07-08 04:42,OneRepublic,Rescue Me,158900
2021-07-08 04:45,OneRepublic,Connection,148460
2021-07-08 04:48,OneRepublic,Start Again (feat. Logic),165627
2021-07-08 04:52,OneRepublic,Good Life,253307
2021-07-08 04:55,OneRepublic,Didn't I,207617
2021-07-08 05:00,OneRepublic,Wild Life,267117
2021-07-08 05:03,OneRepublic,Somebody To Love,181408
2021-07-08 05:06,OneRepublic,Rich Love (with Seeb),201257
2021-07-08 05:09,OneRepublic,Let's Hurt Tonight,194520
2021-07-08 05:13,OneRepublic,Kids,238387
2021-07-08 05:17,OneRepublic,All These Things,199093
2021-07-08 05:21,OneRepublic,Love Runs Out,224227
2021-07-08 05:25,OneRepublic,If I Lose Myself,241640
2021-07-08 05:27,OneRepublic,Wherever I Go,169773
2021-07-08 05:29,OneRepublic,Heaven,77557
2021-07-08 05:32,OneRepublic,Heaven,182746
2021-07-08 05:35,OneRepublic,Lift Me Up,226186
2021-07-08 05:39,OneRepublic,Stop And Stare,223853
2021-07-08 05:43,OneRepublic,Future Looks Good,210586
2021-07-08 05:47,OneRepublic,Something I Need,241266
2021-07-08 05:53,OneRepublic,Champagne Supernova,380802
2021-07-08 05:57,OneRepublic,Apologize,208106
2021-07-08 06:01,OneRepublic,All The Right Moves,238000
2021-07-08 06:04,OneRepublic,Choke,226760
2021-07-08 06:07,OneRepublic,Feel Again,185080
2021-07-08 06:12,OneRepublic,Born,265893
2021-07-08 06:16,OneRepublic,Fingertips,255786
2021-07-08 06:20,OneRepublic,NbHD,224133
2021-07-08 06:25,OneRepublic,Won't Stop,302666
2021-07-08 06:30,OneRepublic,Ordinary Human,290493
2021-07-08 06:33,Alesso,Scars,198240
2021-07-08 06:37,OneRepublic,All This Time,242946
2021-07-08 06:41,Gym Class Heroes,The Fighter (feat. Ryan Tedder),228533
2021-07-08 19:16,The Backseat Lovers,Out of Tune,204885
2021-07-09 04:04,Whitesand,Eternity,267246
