endTime,artistName,trackName,msPlayed
2022-02-13 03:46,Dreamer Boy,Puppy Dog,210281
2022-02-13 03:50,Raveena,Close 2 U,239834
2022-02-13 03:54,Choker,Lucky,251034
2022-02-13 03:58,Daniel Caesar,Hold Me Down,231267
2022-02-13 04:02,UMI,Remember Me,199226
2022-02-13 06:03,ODIE,North Face,196799
2022-02-13 06:07,Daniel Caesar,Japanese Denim,270846
2022-02-13 06:11,BROCKHAMPTON,SUGAR,204533
2022-02-13 06:18,Jaden,Ninety,468168
2022-02-13 06:22,Choker,Juno,231680
2022-02-13 06:25,Ryan Beatty,Cupid,175324
2022-02-13 06:28,Daniel Caesar,CYANIDE,194959
2022-02-13 06:32,Bruno Major,Easily,210240
2022-02-13 06:35,Rex Orange County,KEEP IT UP,183000
2022-02-13 06:37,Jakob,Velvet Light,141587
2022-02-13 06:41,Eloise,"You, Dear",187124
2022-02-13 06:43,Kevin Abstract,Peach,176732
2022-02-13 06:46,Dominic Fike,Açaí Bowl,177400
2022-02-13 06:51,Daniel Caesar,SUPERPOSITION,263794
2022-02-13 06:54,Bruno Major,Fair-Weather Friend,186712
2022-02-13 06:57,Frank Ocean,Moon River,188323
2022-02-13 07:00,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2022-02-13 07:04,BROCKHAMPTON,FACE,259000
2022-02-13 07:08,Kevin Abstract,Empty,194336
2022-02-13 07:11,Ryan Trey,Mutual Butterflies,183875
2022-02-13 07:15,Daniel Caesar,OPEN UP,266226
2022-02-13 07:17,Frank Ocean,In My Room,133680
2022-02-13 07:21,Rich Brian,Drive Safe,240118
2022-02-13 07:25,Verzache,January,196363
2022-02-13 07:28,Kevin Abstract,Baby Boy,211668
2022-02-13 07:32,Sonder,Nobody But You,213214
2022-02-13 07:34,Joey Bada$$,Love Is Only a Feeling,152041
2022-02-13 07:39,Daniel Caesar,We Find Love,254919
2022-02-13 07:42,Frank Ocean,Chanel,210285
2022-02-13 07:45,UMI,Midnight Blues,147304
2022-02-13 07:47,Eloise,Left Side,144962
2022-02-13 07:50,Snoh Aalegra,Find Someone Like You,206465
2022-02-13 07:55,Free Nationals,Beauty & Essex,277046
2022-02-13 07:57,Joji,worldstar money (interlude),126312
2022-02-13 08:02,Daniel Caesar,ENTROPY,261291
2022-02-13 08:04,UMI,Butterfly,160500
2022-02-13 08:07,Clairo,Softly,185306
2022-02-13 08:11,Charlie Burg,I Don't Wanna Be Okay Without You,243796
2022-02-13 08:16,Rex Orange County,Sunflower,252230
2022-02-13 08:20,Yuna,Castaway,269893
2022-02-13 08:24,Frank Ocean,Ivy,249191
2022-02-13 08:28,Daniel Caesar,COMPLEXITIES,230585
2022-02-13 08:31,UMI,Love Affair,190960
2022-02-13 08:34,Jaden,Photograph,141302
2022-02-13 08:36,Pink Sweat$,Body Aint Me,162260
2022-02-13 08:40,Dreamer Boy,Puppy Dog,210281
2022-02-13 08:44,Raveena,Close 2 U,239834
2022-02-13 08:48,Choker,Lucky,251034
2022-02-13 08:52,Daniel Caesar,Hold Me Down,231267
2022-02-13 08:55,UMI,Remember Me,199226
2022-02-13 17:10,Bonobo,Black Sands,49947
2022-02-13 17:20,The Beatles,Here Comes The Sun - Remastered 2009,11466
2022-02-13 17:45,Avicii,Trouble,14844
2022-02-13 20:13,Avicii,Trouble,6090
2022-02-13 20:16,Future,Worst Day,184893
2022-02-13 20:19,Gunna,pushin P (feat. Young Thug),136266
2022-02-13 21:11,Gucci Mane,Rumors (feat. Lil Durk),185855
2022-02-13 21:31,Fivio Foreign,City of Gods,256000
2022-02-13 21:34,Juice WRLD,Go Hard 2.0,214727
2022-02-13 21:37,King Von,Don't Play That,133613
2022-02-13 21:40,Pusha T,Diet Coke,179533
2022-02-13 21:42,Nicki Minaj,Bussin,136760
2022-02-13 21:45,Kodak Black,Grinding All Season,170958
2022-02-13 21:49,Nardo Wick,Me or Sum (feat. Future & Lil Baby),225533
2022-02-13 21:52,Money Man,LLC (feat. Moneybagg Yo),195153
2022-02-13 21:55,A Boogie Wit da Hoodie,Non Judgmental,182487
2022-02-13 21:58,Kodak Black,Super Gremlin,200547
2022-02-13 22:02,YG,Scared Money (feat. J. Cole and Moneybagg Yo),204285
2022-02-13 22:05,Cordae,Today (feat. Gunna),182068
2022-02-13 22:08,A Boogie Wit da Hoodie,Man in the Mirror,215303
2022-02-13 22:13,Baby Keem,trademark usa,270670
2022-02-13 22:16,Gunna,thought i was playing,167840
2022-02-13 22:20,Kodak Black,Love & War,239146
2022-02-13 22:22,22Gz,Retaliation,148687
2022-02-13 22:25,Rod Wave,By Your Side,194050
2022-02-13 22:29,Roddy Ricch,thailand,200958
2022-02-13 22:31,Mike Dimes,NO TRENDS,151285
2022-02-13 22:34,Gunna,P power (feat. Drake),193346
2022-02-13 22:37,Joey Bada$$,THE REV3NGE,147213
2022-02-13 22:40,Dr. Dre,Gospel (with Eminem),210027
2022-02-13 22:44,Nicki Minaj,Do We Have A Problem?,207065
2022-02-13 22:47,NLE Choppa,Jumpin (feat. Polo G),181198
2022-02-13 22:50,B-Lovee,IYKYK,134530
