endTime,artistName,trackName,msPlayed
2021-11-07 07:42,Bad Suns,Daft Pretty Boys,34895
2021-11-07 07:42,Carpool Tunnel,Dreaming Still,162373
2021-11-07 07:47,MisterWives,SUPERBLOOM,253635
2021-11-07 07:50,Childish Gambino,Bonfire,192946
2021-11-07 07:53,Action Bronson,Baby Blue (feat. Chance the Rapper),127785
2021-11-07 07:56,The Neighbourhood,Cherry Flavoured,208453
2021-11-07 08:00,Post Malone,Same Bitches (feat. G-Eazy & YG),212466
2021-11-07 08:02,Gotye,Somebody That I Used To Know,137216
2021-11-07 08:02,Aaron Taylor,You're the Reason Why,3459
2021-11-07 08:04,Amber Mark,Mixer,131564
2021-11-07 08:05,PJ Morton,How Deep Is Your Love,1904
2021-11-07 08:05,BAYNK,go with u,1695
2021-11-07 08:05,PawPaw Rod,HIT EM WHERE IT HURTS,55286
2021-11-07 08:05,Oddisee,Beach Dr.,1532
2021-11-07 08:05,ODIE,North Face,4063
2021-11-07 08:05,Amber Mark,Lose My Cool - Franc Moody Remix,3088
2021-11-07 08:05,Lianne La Havas,Can't Fight,1369
2021-11-07 08:07,Smino,Anita,103932
2021-11-07 08:09,Smino,Glass Flows,719
2021-11-07 08:09,Smino,Glass Flows,87121
2021-11-07 08:09,Smino,Maraca,2089
2021-11-07 08:09,Smino,Flea Flicka,1764
2021-11-07 08:11,Smino,Wild Irish Roses,169319
2021-11-07 08:15,Smino,Maraca,205199
2021-11-07 08:18,Smino,Glass Flows,188209
2021-11-07 08:21,Smino,Flea Flicka,163436
2021-11-07 08:23,Smino,Spitshine,130342
2021-11-07 09:24,Smino,Netflix & Dusse,213963
2021-11-07 09:27,Sean Kingston,Fire Burning,171734
2021-11-07 09:30,Iyaz,Replay,182306
2021-11-07 09:33,Flo Rida,Whistle,162613
2021-11-07 09:37,Smino,B Role,1021
2021-11-07 09:37,Smino,Father Son Holy Smoke,1416
2021-11-07 09:37,Smino,Lobby Kall,1137
2021-11-07 09:37,Smino,Anita,4121
2021-11-07 09:37,Smino,Edgar Allan Poe'd Up,952
2021-11-07 09:37,JAY-Z,Empire State Of Mind,276920
2021-11-07 09:37,Smino,Blkoscars,1091
2021-11-07 09:38,Smino,blkswn,28746
2021-11-07 09:41,THE ANXIETY,Meet Me At Our Spot,162680
2021-11-07 09:43,Rebzyyx,all I want is you,151415
2021-11-07 09:45,Pouya,I'll Always Be Around,82987
2021-11-07 09:45,Basshunter,All I Ever Wanted - Radio Edit,40193
2021-11-07 09:46,Duckwrth,Super Bounce,47531
2021-11-07 09:47,Basshunter,DotA - Radio Edit,37778
2021-11-07 09:48,Terrace Martin,Freeze Tag (feat. Phoelix),49156
2021-11-07 09:51,BabyJake,Do I Fit In Your Shoes?,1904
2021-11-07 09:51,Amber Mark,Lose My Cool - Franc Moody Remix,200573
2021-11-07 09:53,reggie,AIN'T GON STOP ME,96000
2021-11-07 09:55,binki,Heybb!,148607
2021-11-07 09:58,Duckwrth,Super Bounce,175091
2021-11-07 09:58,THE ANXIETY,Meet Me At Our Spot,9032
2021-11-07 09:58,Pouya,I'll Always Be Around,1578
2021-11-07 10:02,Masego,Mystery Lady,228453
2021-11-07 10:05,Free Nationals,Eternal Light,193740
2021-11-07 10:07,Terrace Martin,Beige,93640
2021-11-07 10:10,Jordan Ward,Lil Baby Crush,24009
2021-11-07 10:10,BAYNK,go with u,179606
2021-11-07 10:10,Saba,Photosynthesis,1439
2021-11-07 10:14,Avicii,Waiting For Love,230613
2021-11-07 10:17,Avicii,Without You (feat. Sandro Cavazza),181672
2021-11-07 17:03,Jimmy Cliff,"Wonderful World, Beautiful People - Single Version",195558
2021-11-07 17:45,Cornell Campbell,The Sun Stop Shining,33805
2021-11-07 18:00,Cornell Campbell,The Sun Stop Shining,17929
2021-11-07 18:25,Jimmy Cliff,"Wonderful World, Beautiful People - Single Version",4046
2021-11-07 20:43,Bruno Mars,Smokin Out The Window,198787
2021-11-07 20:47,Bruno Mars,Skate,203122
2021-11-07 20:51,Bruno Mars,Leave The Door Open,242096
2021-11-07 20:54,Bruno Mars,Skate,203122
2021-11-07 20:58,Jeremih,oui,238320
2021-11-07 21:01,Niall Horan,Slow Hands,188174
2021-11-07 21:05,Taio Cruz,Dynamite,202613
2021-11-07 21:06,Sam Smith,Like I Can,63499
2021-11-07 21:07,Sam Smith,Like I Can,45905
2021-11-07 21:10,Bruno Mars,That's What I Like,206693
2021-11-07 22:15,Alicia Keys,If I Ain't Got You,37984
2021-11-07 22:26,Mike Posner,Cooler Than Me - Single Mix,81663
2021-11-07 23:42,Mario,Let Me Love You,256733
2021-11-07 23:46,Sam Smith,I'm Not The Only One,212140
2021-11-07 23:49,Bruno Mars,Count on Me,197373
2021-11-07 23:51,Bazzi,I.F.L.Y.,105750
2021-11-07 23:56,The Script,Breakeven,261426
2021-11-08 00:00,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2021-11-08 00:03,Bruno Mars,That's What I Like,206693
2021-11-08 00:07,Ruel,Painkiller,213506
2021-11-08 00:08,Jeremih,oui,52769
2021-11-08 00:12,Hutty,Body Low,230674
2021-11-08 00:16,Avicii,Levels - Radio Edit,199906
2021-11-08 03:25,Avicii,Wake Me Up,4490
2021-11-08 03:28,Russ,3:15 (Breathe),184000
2021-11-08 03:32,Masego,Mystery Lady,228453
2021-11-08 03:35,Joey Bada$$,Love Is Only a Feeling,152041
2021-11-08 03:38,Khalid,New Normal,198765
2021-11-08 03:43,VIC MENSA,"SHELTER (ft. Wyclef Jean, Chance The Rapper)",261706
2021-11-08 03:45,Russ,STATUS,143414
2021-11-08 03:49,dvsn,I Believed It (feat. Mac Miller),246609
2021-11-08 03:52,Blxst,Got It All,159130
2021-11-08 03:56,Wiz Khalifa,The Thrill,234333
2021-11-08 03:59,Jack Harlow,Already Best Friends (feat. Chris Brown),197031
2021-11-08 04:03,Russ,Missin You Crazy,226693
2021-11-08 04:07,Khalid,Better,229320
2021-11-08 04:10,Jessie Reyez,IMPORTED (with 6LACK),225213
2021-11-08 04:13,DJ Khaled,LET IT GO (feat. Justin Bieber & 21 Savage),165526
2021-11-08 04:16,Bryce Vine,Miss You a Little (feat. lovelytheband),168180
2021-11-08 04:18,Russ,On The Way,107500
2021-11-08 04:20,mansionz,Gorgeous,148493
2021-11-08 04:24,Yung Bleu,You’re Mines Still (feat. Drake),226220
2021-11-08 04:26,PARTYNEXTDOOR,Break from Toronto,99213
2021-11-08 04:28,Tai Verdes,DRUGS,159546
2021-11-08 04:31,Russ,What They Want,165853
2021-11-08 04:34,Khalid,Eleven (feat. Summer Walker),206080
2021-11-08 18:00,Jim Rovers,Play That Funky Music White Boy,19529
2021-11-08 18:15,Jimmy Cliff,"Wonderful World, Beautiful People - Single Version",5120
2021-11-08 19:55,Jim Rovers,Play That Funky Music White Boy,4899
2021-11-08 19:55,Avicii,Wake Me Up,231560
2021-11-08 19:55,Dire Straits,Ride Across the River,7918
2021-11-08 20:00,Kanye West,Ghost Town,271386
2021-11-08 20:06,Dire Straits,The Man's Too Strong,280426
2021-11-08 20:09,The Police,Next To You - Remastered 2003,170706
2021-11-08 20:13,Kendrick Lamar,You Ain't Gotta Lie (Momma Said),241680
2021-11-08 20:16,Kendall Miles,Dream Sequence,196901
2021-11-08 21:53,Jaden,Ninety,468167
2021-11-08 21:57,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",243490
2021-11-08 22:01,Vulfpeck,Wait for the Moment,230676
2021-11-09 00:00,Chicago,Rescue You - 2006 Remaster,237946
2021-11-09 00:02,"Tyler, The Creator",Hot Chocolate (feat. Jerry Paper),131186
2021-11-09 00:07,Fat Freddy's Drop,Novak,295933
2021-11-09 00:12,Kendrick Lamar,Hood Politics,292520
2021-11-09 00:17,Jaden,Fallen,262473
2021-11-09 00:21,Ed Sheeran,She,244653
2021-11-09 00:23,THE SCOTTS,THE SCOTTS,165977
2021-11-09 00:31,Fat Freddy's Drop,Cheap Wine,458907
2021-11-09 00:38,Robert Gass,The Noble Path,387333
2021-11-09 00:41,JID,Workin Out,226858
2021-11-09 00:46,Ed Sheeran,I See Fire,300746
2021-11-09 00:50,Britney Spears,Toxic,198800
2021-11-09 01:08,Fat Freddy's Drop,Soldier,396461
2021-11-09 01:14,The Police,Hole In My Life - Remastered 2003,275155
2021-11-09 01:17,Avicii,Trouble,137485
2021-11-09 01:17,St Germain,Rose rouge,1462
2021-11-09 01:17,Fat Freddy's Drop,This Room,4969
2021-11-09 01:19,Robert Gass,Solitude,1323
2021-11-09 01:19,Duckwrth,Super Bounce,1927
2021-11-09 01:19,Maroon 5,She Will Be Loved,125410
2021-11-09 01:22,Noname,Diddy Bop (feat. Cam O'bi & Raury),208000
2021-11-09 01:53,Quinn XCII,Stay Next To Me (with Chelsea Cutler),112095
2021-11-09 01:53,Ed Sheeran,Thinking out Loud,281560
2021-11-09 01:55,Jake Miller,Lion Heart,74448
2021-11-09 02:06,Mumford & Sons,Little Lion Man,246973
2021-11-09 02:13,Simon & Garfunkel,The Boxer,308520
2021-11-09 02:18,Mumford & Sons,I Will Wait,276720
2021-11-09 02:29,Mumford & Sons,The Cave,217986
2021-11-09 02:33,Mumford & Sons,Woman,274552
2021-11-09 02:37,Mumford & Sons,Guiding Light,217633
2021-11-09 02:41,Mumford & Sons,Blind Leading the Blind,224703
2021-11-09 02:46,Mumford & Sons,Lover of the Light,314893
2021-11-09 02:50,Mumford & Sons,Little Lion Man - Live At Triple J,236487
2021-11-09 02:53,Drumming Bird,Second Best,169354
2021-11-09 02:58,Cavetown,Boys Will Be Bugs,300718
2021-11-09 03:01,Tyler Childers,All Your'n,218280
2021-11-09 03:05,Mumford & Sons,The Cave,217986
2021-11-09 03:09,Charley Crockett,I Can Help,218225
2021-11-09 03:12,Tyler Childers,Highway 40 Blues (feat. Ricky Skaggs & Larry Cordle),196435
2021-11-09 03:16,Turnpike Troubadours,Diamonds & Gasoline,234400
2021-11-09 03:19,Trampled by Turtles,Wildflowers,168849
2021-11-09 03:19,The Wood Brothers,Postcards From Hell,27790
2021-11-09 03:23,Hutty,Body Low,230674
2021-11-09 03:27,Lorde,White Teeth Teens,216600
2021-11-09 03:29,Justin Bieber,Ghost,153190
2021-11-09 03:31,Caamp,Vagabond,129463
2021-11-09 03:34,Caamp,All the Debts I Owe,193048
2021-11-09 03:37,BabyJake,Do I Fit In Your Shoes?,165733
2021-11-09 03:41,Bryce Vine,Sunflower Seeds,228610
2021-11-09 03:44,Whethan,When I'm Down,164680
2021-11-09 03:48,NGHTMRE,GUD VIBRATIONS,224210
2021-11-09 03:51,Elohim,FYM,195945
2021-11-09 03:55,BAYNK,go with u,231192
2021-11-09 03:59,Shwayze,Travelin',239198
2021-11-09 04:02,Big Gigantic,Got Me Like,171891
2021-11-09 04:06,Vandelux,Matter of Time (feat. Alex Maher),240009
2021-11-09 04:09,Big Wild,Awaken (Feel Alive),180204
2021-11-09 04:12,BabyJake,Cigarettes On Patios,207813
2021-11-09 04:15,Kai Straw,Everything's Sweet,207000
2021-11-09 04:18,Felly,Slim Jawn,154755
2021-11-09 04:22,GRiZ,Sweet,237176
2021-11-09 04:26,Goth Babe,Weekend Friend,209454
2021-11-09 04:28,Dominic Fike,Chicken Tenders,170405
2021-11-09 04:31,RAC,Passion,132746
2021-11-09 04:34,SEBASTIAN PAUL,IMPATIENT,189309
2021-11-09 04:37,BabyJake,Confidant,182600
2021-11-09 04:40,Healy,Nikes On,162289
2021-11-09 04:43,GRiZ,For The Love (Big Wild Remix),173465
2021-11-09 04:45,Bryson Tiller,Outta Time (feat. Drake),191842
2021-11-09 04:46,Goth Babe,Moments / Tides,204126
2021-11-09 04:49,Whethan,Good Nights (feat. Mascolo),165618
2021-11-09 04:49,Skizzy Mars,Slow Dance,16088
2021-11-09 05:31,Skizzy Mars,Slow Dance,186106
2021-11-09 05:35,Flume,Rushing Back,231663
2021-11-09 05:39,RAC,MIA - Robotaki Remix,240133
2021-11-09 05:43,Big Gigantic,Friends,238329
2021-11-09 05:48,GRiZ,Ease Your Mind,284081
2021-11-09 05:52,SEBASTIAN PAUL,ON SOME HIGH,239120
2021-11-09 05:55,Goth Babe,Casita,206000
2021-11-09 05:58,Alec King,F**K WOW HOLY SH*T,174506
2021-11-09 06:01,Felly,Everybody Loves You,183915
2021-11-09 06:04,Big Wild,6's to 9's - CAZZETTE Remix,170062
2021-11-09 06:07,Matt Maeson,Hallucinogenics,187173
2021-11-09 06:11,Jake Zimma,On Like 40,210346
2021-11-09 06:15,DLG.,Inside of My Eyelids,228891
2021-11-09 06:17,BabyJake,Funny Thing About Love (feat. Bipolar Sunshine),163266
2021-11-09 06:21,EVAN GIIA,WESTWORLD,209223
2021-11-09 06:24,Big Wild,No Words,215510
2021-11-09 06:27,Felly,So You Fell in Love,171200
2021-11-09 06:30,Bryce Vine,Miss You a Little (feat. lovelytheband),168180
2021-11-09 06:34,49th & Main,Catching Eyes,249533
2021-11-09 06:37,Eddy I.,Dear Gemini,158630
2021-11-09 06:40,Jerry Folk,Slow,160000
2021-11-09 06:43,Commonminds,The Wave,186067
2021-11-09 06:46,RIZ LA VIE,She Said,213449
2021-11-09 06:50,Abhi The Nomad,Floors,210340
2021-11-09 06:52,BabyJake,Head In The Clouds,147893
2021-11-09 06:56,j ember,something more,196022
2021-11-09 06:59,Big Wild,Show Me,227555
2021-11-09 08:54,BesideU.,IS THAT A SUPRA?!,2368
2021-11-09 08:57,BigBoiAj,Smokey Nagata,2944
2021-11-09 08:57,Loouuies,SMOKEY NAGATA,3413
2021-11-09 08:57,RHODAMINE,What the Fuck,2240
2021-11-09 14:40,Jim Rovers,Play That Funky Music White Boy,7783
2021-11-09 15:02,Jim Rovers,Play That Funky Music White Boy,64960
2021-11-09 15:03,SlowTune,Industry Baby (Slowed),134449
2021-11-09 15:05,K08beatz,Low Key Gliding,172956
2021-11-09 15:06,OmenXIII,LED,7705
2021-11-09 15:09,Twenty One Pilots,Stressed Out,202333
2021-11-09 15:13,Lil Dew',V-12,126913
2021-11-09 15:17,Xavier Wulf,Kid Cudi (Remix),16380
2021-11-09 15:17,$atori Zoom,LOCK OUT,28653
2021-11-09 15:17,$uicideboy$,Paris,8150
2021-11-09 15:17,ColeSound,Driver Forever - Remix,225999
2021-11-09 15:20,Yung Craka,Buy U,177173
2021-11-09 16:01,SlowTune,Industry Baby (Slowed),236138
2021-11-09 16:02,1nonly,Fuck You!,108235
2021-11-09 16:04,Luci4,BodyPartz - Slowed,99257
2021-11-09 16:05,Shahmen,Mark,65184
2021-11-09 16:07,WEEDMANE,SUICIDE YEAR,91820
2021-11-09 16:09,PlayaPhonk,Keraunos,144979
2021-11-09 16:22,SoulChef,Write This Down (feat. Nieve),189426
2021-11-09 16:24,Cummrs,Little Dark Age - Slowed,124565
2021-11-09 16:28,Cowbell Cult,Dead,227500
2021-11-09 16:31,Pharmacist,North Memphis,1950
2021-11-09 16:31,Pop Smoke,Invincible,8504
2021-11-09 16:31,BONES,CtrlAltDelete,178224
2021-11-09 16:34,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",168489
2021-11-09 16:36,Nakani,Moss,148631
2021-11-09 17:15,Jim Rovers,Play That Funky Music White Boy,28134
2021-11-09 17:25,Cornell Campbell,The Sun Stop Shining,31191
2021-11-09 17:26,Jon Lajoie,Everyday Normal Guy 2,195693
2021-11-09 17:28,Tory Lanez,Broke In A Minute,132023
2021-11-09 17:29,RØNIN,ALL GIRLS ARE THE SAME,55918
2021-11-09 17:30,RØNIN,ALL GIRLS ARE THE SAME,65836
2021-11-09 17:33,SoulChef,Write This Down (feat. Nieve),189426
2021-11-09 19:21,Kaspiyskiy Gruz,Табор уходит в небо,203280
2021-11-09 19:24,Yung Craka,Buy U,177173
2021-11-09 19:29,Whales,Dead To Me - Slow + Reverb,267227
2021-11-09 19:32,RŮDE,Eternal Youth,205766
2021-11-09 19:34,$krrt Cobain,La Misère,121443
2021-11-09 19:38,K08beatz,Low Key Gliding,154722
2021-11-09 19:40,$uicideboy$,Paris,111020
2021-11-09 19:40,Shahmen,Mark,49370
2021-11-09 20:55,Ole Boy Davey,Ambitions (feat. Steven Cannon),241780
2021-11-09 20:57,Nakani,Moss,148631
2021-11-09 21:01,líue,Suffer With Me,207936
2021-11-09 21:01,Lil Uzi Vert,XO Tour Llif3,1453
2021-11-09 21:04,Lil Uzi Vert,XO Tour Llif3,180496
2021-11-09 21:07,SoulChef,Write This Down (feat. Nieve),189427
2021-11-09 21:10,BesideU.,IS THAT A SUPRA?!,138575
2021-11-09 21:12,BONES,CtrlAltDelete,132982
2021-11-09 21:13,BONES,CtrlAltDelete,45569
2021-11-09 21:15,Lil Dew',V-12,140460
2021-11-09 21:17,B3Y0NDA110DD$,Life Ain't Fair,107416
2021-11-09 21:20,Damian The Producer,Mask Off,206408
2021-11-09 21:23,1nonly,Doc Martens,155267
2021-11-09 21:27,Whales,Dead To Me - Slow + Reverb,267227
2021-11-09 21:29,RØNIN,ALL GIRLS ARE THE SAME,121949
2021-11-09 21:31,WEEDMANE,SUICIDE YEAR,91820
2021-11-09 21:33,Tory Lanez,Broke In A Minute,132023
2021-11-09 21:36,Lil Uzi Vert,XO Tour Llif3,182706
2021-11-09 21:38,Bhad Bhabie,Hi Bich,105130
2021-11-09 21:41,Twenty One Pilots,Stressed Out,202333
2021-11-09 21:45,KVSH,Tokyo Drift,222857
2021-11-09 21:48,Jon Lajoie,Everyday Normal Guy 2,195693
2021-11-09 21:51,Never Get Used To People,Life Letters,148040
2021-11-09 21:53,RØNIN,$HOOK,128966
2021-11-09 21:55,$krrt Cobain,La Misère,121443
2021-11-09 21:58,Night Lovell,Deira City Centre,196826
2021-11-09 22:01,Yung Craka,Buy U,177173
2021-11-09 22:03,Dybbukk,It's Not so Bad,140617
2021-11-09 22:07,líue,Suffer With Me,207936
2021-11-09 22:10,$atori Zoom,LOCK OUT,176000
2021-11-09 22:14,Cowbell Cult,Dead,227500
2021-11-09 22:16,Prompto,"Ed, Edd N Eddy",126000
2021-11-09 22:18,gazzzy,Feel Like God,155951
2021-11-09 22:20,Freddie Dredd,GTG,93893
2021-11-09 22:28,Nakani,Moss,142829
2021-11-09 22:30,777villain,Solo Dolo,131959
2021-11-09 22:33,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",168489
2021-11-09 22:34,Kaspiyskiy Gruz,Табор уходит в небо,10803
2021-11-09 22:36,Saketh Sai,Prison Song - Remix,148747
2021-11-09 23:52,Bula,Тлеет,150579
2021-11-09 23:54,Ghostface Playa,Ballin' Down,109714
2021-11-10 00:02,Luci4,BodyPartz - Slowed,99257
2021-11-10 00:06,K08beatz,Low Key Gliding,172956
2021-11-10 00:07,Night Lovell,Dark Light,88736
2021-11-10 00:09,Aminé,REEL IT IN,121346
2021-11-10 00:10,DevTakeFlight,Track Meet,57991
2021-11-10 00:12,Hentai Xander,in heat.,116376
2021-11-10 00:13,PlayaPhonk,Keraunos,60871
2021-11-10 00:13,Farizki,Mask Off Aesthetic - Remix,15116
2021-11-10 00:16,ovg!,Virginity Syndrome,3943
2021-11-10 00:16,DVRST,Close Eyes - Slowed + Reverb,143769
2021-11-10 00:19,Dybbukk,It's Not so Bad,140617
2021-11-10 00:21,Frank Ocean,In My Room,133680
2021-11-10 00:24,SoulChef,Write This Down (feat. Nieve),189426
2021-11-10 00:28,SlowTune,Industry Baby (Slowed),236138
2021-11-10 00:37,The Weeknd,The Hills,242253
2021-11-10 00:37,K08beatz,Low Key Gliding,2897
2021-11-10 00:40,DVRST,Close Eyes - Slowed + Reverb,143769
2021-11-10 00:41,ovg!,Virginity Syndrome,49181
2021-11-10 00:44,FiolTune,Bought a spaceship now imma S.p.a.c.e C.a.d.e.t,219787
2021-11-10 00:47,MidnightDrives,5% Tint X Creature,131996
2021-11-10 00:49,Inzta Harriche,The Beats Hits Harder Than Earthquake,148698
2021-11-10 00:50,ZOID LAND,midnight sun (ramzoid x hal walker),58053
2021-11-10 00:52,Skinny Atlas,you never meant it,117692
2021-11-10 00:54,Still Woozy,Goodie Bag,146390
2021-11-10 00:56,LLusion,walk but in a garden,114000
2021-11-10 00:59,Jazzinuf,With U,185142
2021-11-10 01:02,Brock Berrigan,Four Walls and an Amplifier,133333
2021-11-10 01:03,[bsd.u],Bebop,100562
2021-11-10 01:06,Saib,City Lounge,158117
2021-11-10 01:08,Vluestar,I’ll Keep You Safe,140338
2021-11-10 01:11,TrippyThaKid,Leedle Leedle Lee,133419
2021-11-10 01:12,Cummrs,I'm not angry anymore,64510
2021-11-10 01:13,Jazzinuf,Soul Mates,96343
2021-11-10 01:15,Shiloh Dynasty,Imagination,104783
2021-11-10 01:18,LLusion,Day in Paris,197468
2021-11-10 01:21,Saib,Space Cowboy,152625
2021-11-10 01:24,SoulChef,Next to Nothing,196620
2021-11-10 01:27,Rufi-O,Oblivion,152920
2021-11-10 01:30,Kevin Abstract,Peach,176732
2021-11-10 01:31,Closed on Sunday,cantina band ~ star wars lofi,68313
2021-11-10 01:33,Landspeed,eighty,148718
2021-11-10 01:37,Slum Village,Fall In Love,235212
2021-11-10 01:39,LLusion,Get the F Out of My Way,80963
2021-11-10 01:40,WEEDMANE,SUICIDE YEAR,91820
2021-11-10 01:42,SoulChef,Once Again - Instrumental,123000
2021-11-10 01:44,The Girl Next Door,"Without You I Feel Like I'm Nothing, but That's Okay.",102862
2021-11-10 03:14,itssvd,i don't feel part of the world anymore,84176
2021-11-10 03:17,Drake,Fake Love,210937
2021-11-10 03:21,Jeremih,oui,238320
2021-11-10 03:24,LLusion,Yoga,128000
2021-11-10 03:26,SoulChef,For My People,160000
2021-11-10 03:57,IVOXYGEN,room,50631
2021-11-10 03:57,Weezer,Island In The Sun,4160
2021-11-10 03:58,Nico & Vinz,Am I Wrong,84053
2021-11-10 03:59,John Mayer,Slow Dancing in a Burning Room,15808
2021-11-10 03:59,Jake Miller,First Flight Home,15850
2021-11-10 04:00,Rachel Platten,Fight Song,73557
2021-11-10 04:01,Family of the Year,Hero,37546
2021-11-10 04:02,Hozier,Take Me to Church,76970
2021-11-10 04:02,Charlie Puth,One Call Away,7551
2021-11-10 04:03,Daniel Powter,Bad Day,18346
2021-11-10 04:03,Like A Storm,Gangsters Paradise,37120
2021-11-10 04:04,Jack Johnson,Sleep Through The Static,25471
2021-11-10 04:04,Like A Storm,Love the Way You Hate Me,3008
2021-11-10 04:05,Natasha Bedingfield,Unwritten,18986
2021-11-10 04:06,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",75178
2021-11-10 04:07,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",66133
2021-11-10 04:09,Arctic Monkeys,Crying Lightning,2730
2021-11-10 04:09,The Weeknd,Starboy,80640
2021-11-10 04:09,Thundercat,Them Changes,16490
2021-11-10 04:09,Arctic Monkeys,Why'd You Only Call Me When You're High?,34410
2021-11-10 04:10,BROCKHAMPTON,1999 WILDFIRE,16426
2021-11-10 04:10,Mick Jenkins,Jazz,19200
2021-11-10 04:11,Masego,Navajo,5525
2021-11-10 04:11,Aminé,Spice Girl,45440
2021-11-10 04:11,Jalen Santoy,Foreplay,19413
2021-11-10 04:12,Estelle,American Boy,61183
2021-11-10 04:12,Phony Ppl,Before You Get a Boyfriend.,9877
2021-11-10 04:13,Eminem,Stan,14485
2021-11-10 04:14,Anderson .Paak,Parking Lot,60288
2021-11-10 04:15,Niall Horan,This Town,29269
2021-11-10 04:15,Joel Adams,Please Don't Go,46613
2021-11-10 04:16,Niall Horan,Slow Hands,39957
2021-11-10 04:17,The Backseat Lovers,Kilby Girl,68842
2021-11-10 04:18,Khalid,Coaster,36181
2021-11-10 04:19,Shawn Mendes,Mercy,49151
2021-11-10 04:20,Journey,Stone in Love,703
2021-11-10 04:20,Journey,Escape,0
2021-11-10 04:20,Michael Jackson,Man in the Mirror,30400
2021-11-10 04:20,John Mayer,Love on the Weekend,34581
2021-11-10 04:21,Journey,Stone in Love,51456
2021-11-10 04:21,Nirvana,Smells Like Teen Spirit,20309
